invoice_KEY,update__staff_KEY,update_date_utc,client_KEY,client__client_id,client__client_id_sortable,client__description,client__office__office_id,client__partner__staff__staff_id,client__manager__staff__staff_id,invoice_number,reference,invoice_date,due_date,digita_tax_point_date_override,digita_proforma__ledger_entry_KEY,comments,billed_date,billed__staff_KEY,billed__staff__staff_id,approved_date,approved__staff_KEY,approved__staff__staff_id,posted_date,posted__staff_KEY,posted__staff__staff_id,amount,posted_open_amount,time_amount_billed,time_amount_adjusted,expense_amount_billed,expense_amount_adjusted,progress_amount_billed,surcharge,discount,sales_tax,service_tax,ledger_entry_KEY,printed,report_definition_KEY,invoice_format,invoice_format_storage_style_KEY,positive_invoiced,negative_invoiced,positive_nonprogress_invoiced,negative_nonprogress_invoiced,positive_progress_invoiced,negative_progress_invoiced,ledger_entry_subtype_KEY
56,61,07/13/2023,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,121045,,07/13/2023,08/02/2023,,,,07/13/2023,61,2014HM,07/13/2023,61,2014HM,07/13/2023,61,2014HM,120,0,120,1,0,0,0,0,0,0,0,56,TRUE,1629,,3,120,0,120,0,0,0,1
612,61,01/04/2024,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,133198,,01/04/2024,01/24/2024,,,,01/04/2024,61,2014HM,01/04/2024,61,2014HM,01/04/2024,61,2014HM,170,0,170,1.25,0,0,0,0,0,0,0,612,TRUE,1627,,3,170,0,170,0,0,0,1
613,61,01/11/2024,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,133839,,01/11/2024,01/31/2024,,,,01/11/2024,61,2014HM,01/11/2024,61,2014HM,01/11/2024,61,2014HM,750,0,750,-47,0,0,0,0,0,0,0,613,TRUE,1627,,3,750,0,750,0,0,0,1
611,61,12/07/2023,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,130880,,12/06/2023,12/26/2023,,,,12/06/2023,61,2014HM,12/06/2023,61,2014HM,12/07/2023,61,2014HM,90,0,90,2.95,0,0,0,0,0,0,0,611,TRUE,1629,,3,90,0,90,0,0,0,1
630,61,10/26/2023,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,125931,,10/26/2023,11/15/2023,,,,10/26/2023,61,2014HM,10/26/2023,61,2014HM,10/26/2023,61,2014HM,5975,0,5975,-241.5,0,0,0,0,0,0,0,630,TRUE,1627,,3,5975,0,5975,0,0,0,1
487,61,11/09/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,129337,,11/09/2023,11/29/2023,,,,11/09/2023,61,2014HM,11/09/2023,61,2014HM,11/09/2023,61,2014HM,0,0,0,-85,0,0,0,0,0,0,0,487,TRUE,1627,,3,0,0,0,0,0,0,1
140,61,10/18/2023,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,126123,,10/18/2023,11/07/2023,,,,10/18/2023,61,2014HM,10/18/2023,61,2014HM,10/18/2023,61,2014HM,90,0,90,4.9,0,0,0,0,0,0,0,140,TRUE,1629,,3,90,0,90,0,0,0,1
581,61,01/10/2024,10,32626342500,32626342500                              `,SummitStone Financial,IDMV,4380LH,2505CC,134064,,01/10/2024,01/30/2024,,,,01/10/2024,61,2014HM,01/10/2024,61,2014HM,01/10/2024,61,2014HM,0,0,0,-62.8,0,0,0,0,0,0,0,581,TRUE,1627,,3,0,0,0,0,0,0,1
578,61,01/10/2024,7,23887591500,23887591500                              `,HarvestHive AgriBusiness,IDMV,4380LH,2505CC,134053,,01/10/2024,01/30/2024,,,,01/10/2024,61,2014HM,01/10/2024,61,2014HM,01/10/2024,61,2014HM,0,0,0,-45.95,0,0,0,0,0,0,0,578,TRUE,1627,,3,0,0,0,0,0,0,1
576,61,01/10/2024,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,134065,,01/10/2024,01/30/2024,,,,01/10/2024,61,2014HM,01/10/2024,61,2014HM,01/10/2024,61,2014HM,0,0,0,-41.55,0,0,0,0,0,0,0,576,TRUE,1627,,3,0,0,0,0,0,0,1
60,61,10/18/2023,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,126309,,10/18/2023,11/07/2023,,,,10/18/2023,61,2014HM,10/18/2023,61,2014HM,10/18/2023,61,2014HM,515,0,515,1.4,0,0,0,0,0,0,0,60,TRUE,1629,,3,515,0,515,0,0,0,1
92,83,01/02/2018,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,12632,,02/28/2015,03/20/2015,,,,03/09/2015,101,2776SL,03/09/2015,61,2014HM,03/09/2015,61,2014HM,819.75,0,819.75,238,0,0,0,0,0,0,0,92,TRUE,147,,3,819.75,0,819.75,0,0,0,1
97,61,01/02/2018,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,20368,,02/29/2016,03/20/2016,,,,03/03/2016,101,2776SL,03/07/2016,61,2014HM,03/08/2016,61,2014HM,813,0,813,135.5,0,0,0,0,0,0,0,97,TRUE,147,,3,813,0,813,0,0,0,1
101,102,01/01/2018,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,28708,,02/28/2017,03/20/2017,,,,03/04/2017,94,4081OL,03/07/2017,61,2014HM,03/08/2017,61,2014HM,841,0,841,-975.5,0,0,0,0,0,0,0,101,TRUE,147,,3,841,0,841,0,0,0,1
104,76,12/30/2017,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,36054,,11/30/2017,12/20/2017,,,,12/06/2017,61,2014HM,12/07/2017,61,2014HM,12/08/2017,61,2014HM,205,0,155,-220,50,0,0,0,0,0,0,104,TRUE,147,,3,205,0,205,0,0,0,1
63,61,01/02/2018,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,6712,,04/30/2014,05/20/2014,,,,05/05/2014,75,2247RM,05/07/2014,61,2014HM,05/08/2014,61,2014HM,681.25,0,418.76,-93.49,262.49,-39.01,0,0,0,0,0,63,TRUE,147,,3,681.25,0,681.25,0,0,0,1
64,61,01/02/2018,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,13176,,03/30/2015,04/19/2015,,,,03/30/2015,76,4337JW,03/31/2015,61,2014HM,04/01/2015,61,2014HM,677.11,0,677.11,82.11,0,0,0,0,0,0,0,64,TRUE,147,,3,677.11,0,677.11,0,0,0,1
433,93,01/02/2018,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,14145,,04/27/2015,05/17/2015,,,,04/27/2015,76,4337JW,04/27/2015,61,2014HM,04/27/2015,61,2014HM,0,0,0,-742.5,0,0,0,0,0,0,0,433,TRUE,147,,3,0,0,0,0,0,0,1
65,61,05/05/2016,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,22012,,04/29/2016,05/19/2016,,,,04/29/2016,76,4337JW,05/04/2016,61,2014HM,05/04/2016,61,2014HM,788.9,0,788.9,-198.1,0,0,0,0,0,0,0,65,TRUE,147,,2,788.9,0,788.9,0,0,0,1
74,95,01/02/2018,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,346,,06/30/2013,06/30/2013,,,,07/02/2013,79,2156OH,07/12/2013,61,2014HM,07/15/2013,61,2014HM,650,0,313.05,-86.45,336.95,-93.05,0,0,0,0,0,74,TRUE,147,,3,650,0,650,0,0,0,1
435,61,05/07/2014,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,6709,,05/05/2014,05/25/2014,,,,05/05/2014,75,2247RM,05/07/2014,61,2014HM,05/07/2014,61,2014HM,0,0,0,-31.25,0,0,0,0,0,0,0,435,TRUE,147,,2,0,0,0,0,0,0,1
75,61,05/05/2016,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,22013,,04/29/2016,05/19/2016,,,,04/29/2016,76,4337JW,05/04/2016,61,2014HM,05/04/2016,61,2014HM,883.73,0,883.73,-148.27,0,0,0,0,0,0,0,75,TRUE,147,,2,883.73,0,883.73,0,0,0,1
439,54,01/02/2018,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,342,,06/30/2013,06/30/2013,,,,07/02/2013,79,2156OH,07/12/2013,61,2014HM,07/15/2013,61,2014HM,0,0,0,-170,0,0,0,0,0,0,0,439,TRUE,147,,3,0,0,0,0,0,0,1
144,10,01/02/2018,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,6698,,04/30/2014,05/20/2014,,,,05/05/2014,75,2247RM,05/07/2014,61,2014HM,05/08/2014,61,2014HM,1140,0,762.09,3.84,377.91,1.91,0,0,0,0,0,144,TRUE,147,,3,1140,0,1140,0,0,0,1
145,102,01/02/2018,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,14144,,04/27/2015,05/17/2015,,,,04/27/2015,76,4337JW,05/05/2015,61,2014HM,05/07/2015,61,2014HM,1175.23,0,1175.23,501.73,0,0,0,0,0,0,0,145,TRUE,147,,3,1175.23,0,1175.23,0,0,0,1
443,96,01/02/2018,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,347,,06/30/2013,06/30/2013,,,,07/02/2013,79,2156OH,07/12/2013,61,2014HM,07/15/2013,61,2014HM,0,0,0,-41.25,0,0,0,0,0,0,0,443,TRUE,147,,3,0,0,0,0,0,0,1
551,1,01/02/2018,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,6707,,04/30/2014,05/20/2014,,,,05/05/2014,75,2247RM,05/07/2014,61,2014HM,05/08/2014,61,2014HM,3554.75,0,3161.57,266.82,393.18,33.18,0,0,0,0,0,551,TRUE,147,,3,3554.75,0,3554.75,0,0,0,1
154,52,01/02/2018,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,14142,,04/27/2015,05/17/2015,,,,04/27/2015,76,4337JW,05/05/2015,61,2014HM,05/07/2015,61,2014HM,3664.59,0,3664.59,-1637.91,0,0,0,0,0,0,0,154,TRUE,147,,3,3664.59,0,3664.59,0,0,0,1
444,61,05/05/2016,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,22138,,05/02/2016,05/22/2016,,,,05/02/2016,76,4337JW,05/04/2016,61,2014HM,05/04/2016,61,2014HM,0,0,0,-60,0,0,0,0,0,0,0,444,TRUE,147,,2,0,0,0,0,0,0,1
445,61,06/06/2016,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,23261,,05/26/2016,06/15/2016,,,,05/26/2016,76,4337JW,06/06/2016,61,2014HM,06/06/2016,61,2014HM,0,0,0,-19.25,0,0,0,0,0,0,0,445,TRUE,147,,2,0,0,0,0,0,0,1
160,78,01/02/2018,7,23887591500,23887591500                              `,HarvestHive AgriBusiness,IDMV,4380LH,2505CC,6692,,04/30/2014,05/30/2014,,,,05/05/2014,75,2247RM,05/07/2014,61,2014HM,05/08/2014,61,2014HM,1155,0,931.53,-589.97,223.47,-141.53,0,0,0,0,0,160,TRUE,147,,3,1155,0,1155,0,0,0,1
559,61,05/05/2016,10,32626342500,32626342500                              `,SummitStone Financial,IDMV,4380LH,2505CC,22011,,04/29/2016,05/19/2016,,,,04/29/2016,76,4337JW,05/04/2016,61,2014HM,05/04/2016,61,2014HM,894.6,0,894.6,-167.4,0,0,0,0,0,0,0,559,TRUE,147,,2,894.6,0,894.6,0,0,0,1
171,92,01/02/2018,11,37285951500,37285951500                              `,TrustTide Banking,WACL,3321MC,4081OL,22208,,04/30/2016,05/20/2016,,,,05/02/2016,94,4081OL,05/04/2016,70,3321MC,05/04/2016,61,2014HM,1200,0,1200,-39.2,0,0,0,0,0,0,0,171,TRUE,147,,3,1200,0,1200,0,0,0,1
183,61,01/02/2018,8,39481843500,39481843500                              `,UrbanTrend Retailers,WACL,3321MC,4081OL,19020,,12/31/2015,01/20/2016,,,,01/07/2016,94,4081OL,01/13/2016,70,3321MC,01/13/2016,61,2014HM,280,0,280,-305,0,0,0,0,0,0,0,183,TRUE,147,,3,280,0,280,0,0,0,1
184,61,01/02/2018,8,39481843500,39481843500                              `,UrbanTrend Retailers,WACL,3321MC,4081OL,22209,,04/30/2016,05/20/2016,,,,05/02/2016,94,4081OL,05/04/2016,70,3321MC,05/04/2016,61,2014HM,875,0,875,-13.75,0,0,0,0,0,0,0,184,TRUE,147,,3,875,0,875,0,0,0,1
189,61,12/07/2018,8,39481843500,39481843500                              `,UrbanTrend Retailers,WACL,3321MC,4081OL,46096,,11/30/2018,12/20/2018,,,,12/03/2018,94,4081OL,12/07/2018,70,3321MC,12/07/2018,61,2014HM,407,0,407,-155.5,0,0,0,0,0,0,0,189,TRUE,147,,3,407,0,407,0,0,0,1
190,61,04/17/2019,8,39481843500,39481843500                              `,UrbanTrend Retailers,WACL,3321MC,4081OL,50104,,03/31/2019,04/20/2019,,,,04/07/2019,94,4081OL,04/17/2019,70,3321MC,04/17/2019,61,2014HM,650,0,650,120,0,0,0,0,0,0,0,190,TRUE,147,,3,650,0,650,0,0,0,1
210,61,04/06/2018,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,39345,,03/31/2018,04/20/2018,,,,04/01/2018,58,2994LL,04/02/2018,73,4831LC,04/06/2018,61,2014HM,1557.75,0,1557.75,-195,0,0,0,0,0,0,0,210,TRUE,147,,3,1557.75,0,1557.75,0,0,0,1
177,61,04/09/2020,11,37285951500,37285951500                              `,TrustTide Banking,WACL,3321MC,4081OL,61269,,03/31/2020,04/20/2020,,,,04/06/2020,94,4081OL,04/07/2020,70,3321MC,04/09/2020,61,2014HM,1397.5,0,1397.5,-517.5,0,0,0,0,0,0,0,177,TRUE,147,,3,1397.5,0,1397.5,0,0,0,1
298,61,04/11/2020,16,21747927000,21747927000                              `,ClearCut Calculations,IDMV,4831LC,4380LH,61264,,03/31/2020,04/20/2020,,,,04/07/2020,84,4380LH,04/10/2020,73,4831LC,04/11/2020,61,2014HM,1500,0,1500,52.75,0,0,0,0,0,0,0,298,TRUE,147,,3,1500,0,1500,0,0,0,1
301,61,04/11/2020,17,20971824000,20971824000                              `,FarmForward Innovations,IDMV,4831LC,4380LH,61265,,03/31/2020,04/20/2020,,,,04/07/2020,84,4380LH,04/10/2020,73,4831LC,04/11/2020,61,2014HM,1250,0,1250,-1,0,0,0,0,0,0,0,301,TRUE,147,,3,1250,0,1250,0,0,0,1
172,104,01/01/2018,11,37285951500,37285951500                              `,TrustTide Banking,WACL,3321MC,4081OL,27536,,12/31/2016,01/20/2017,,,,01/09/2017,94,4081OL,01/09/2017,70,3321MC,01/09/2017,102,2952NF,520,0,520,370,0,0,0,0,0,0,0,172,TRUE,147,,3,520,0,520,0,0,0,1
215,102,09/08/2018,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,43726,,08/31/2018,09/20/2018,,,,09/05/2018,58,2994LL,09/07/2018,73,4831LC,09/08/2018,102,2952NF,1219.2,0,1162,-290.5,57.2,-14.3,0,0,0,0,0,215,TRUE,147,,3,1219.2,0,1219.2,0,0,0,1
211,102,05/03/2018,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,40703,,04/30/2018,05/20/2018,,,,05/01/2018,58,2994LL,05/01/2018,73,4831LC,05/03/2018,102,2952NF,294.5,0,294.5,-45.04,0,0,0,0,0,0,0,211,TRUE,147,,3,294.5,0,294.5,0,0,0,1
212,102,06/07/2018,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,42019,,06/06/2018,06/26/2018,,,,06/07/2018,58,2994LL,06/06/2018,73,4831LC,06/07/2018,102,2952NF,668.5,0,668.5,-145,0,0,0,0,0,0,0,212,TRUE,147,,3,668.5,0,668.5,0,0,0,1
203,83,12/30/2017,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,33306,,08/30/2017,09/19/2017,,,,09/05/2017,58,2994LL,09/05/2017,73,4831LC,09/06/2017,102,2952NF,1325,0,1325,-1300,0,0,0,0,0,0,0,203,TRUE,147,,3,1325,0,1325,0,0,0,1
204,83,12/30/2017,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,34034,,09/30/2017,10/20/2017,,,,10/03/2017,58,2994LL,10/03/2017,73,4831LC,10/04/2017,102,2952NF,1875,0,1875,-526.75,0,0,0,0,0,0,0,204,TRUE,147,,3,1875,0,1875,0,0,0,1
205,83,12/30/2017,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,35064,,10/31/2017,11/20/2017,,,,11/01/2017,58,2994LL,11/02/2017,73,4831LC,11/03/2017,102,2952NF,3903.75,0,3903.75,-2750,0,0,0,0,0,0,0,205,TRUE,147,,3,3903.75,0,3903.75,0,0,0,1
206,76,12/30/2017,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,35813,,11/30/2017,12/20/2017,,,,12/05/2017,58,2994LL,12/08/2017,73,4831LC,12/11/2017,102,2952NF,758.25,0,758.25,-550,0,0,0,0,0,0,0,206,TRUE,147,,3,758.25,0,758.25,0,0,0,1
208,102,02/05/2018,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,37638,,01/31/2018,02/20/2018,,,,02/05/2018,58,2994LL,02/05/2018,73,4831LC,02/05/2018,102,2952NF,1621.2,0,1621.2,-900,0,0,0,0,0,0,0,208,TRUE,147,,3,1621.2,0,1621.2,0,0,0,1
209,102,03/05/2018,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,38389,,02/28/2018,03/20/2018,,,,03/05/2018,58,2994LL,03/05/2018,73,4831LC,03/05/2018,102,2952NF,755.69,0,755.69,-192.81,0,0,0,0,0,0,0,209,TRUE,147,,3,755.69,0,755.69,0,0,0,1
192,102,06/12/2020,8,39481843500,39481843500                              `,UrbanTrend Retailers,WACL,3321MC,4081OL,63500,,05/31/2020,06/20/2020,,,,06/09/2020,94,4081OL,06/09/2020,70,3321MC,06/11/2020,102,2952NF,700,0,700,-410,0,0,0,0,0,0,0,192,TRUE,147,,3,700,0,700,0,0,0,1
185,102,01/01/2018,8,39481843500,39481843500                              `,UrbanTrend Retailers,WACL,3321MC,4081OL,27537,,12/31/2016,01/20/2017,,,,01/09/2017,94,4081OL,01/09/2017,70,3321MC,01/09/2017,102,2952NF,280,0,280,-420,0,0,0,0,0,0,0,185,TRUE,147,,3,280,0,280,0,0,0,1
186,102,05/08/2017,8,39481843500,39481843500                              `,UrbanTrend Retailers,WACL,3321MC,4081OL,30965,,04/30/2017,05/20/2017,,,,05/03/2017,94,4081OL,05/06/2017,70,3321MC,05/08/2017,102,2952NF,950,0,950,-71.25,0,0,0,0,0,0,0,186,TRUE,147,,2,950,0,950,0,0,0,1
187,102,01/09/2018,8,39481843500,39481843500                              `,UrbanTrend Retailers,WACL,3321MC,4081OL,36252,,12/29/2017,01/18/2018,,,,12/29/2017,94,4081OL,01/08/2018,70,3321MC,01/08/2018,102,2952NF,350,0,350,-492.5,0,0,0,0,0,0,0,187,TRUE,147,,3,350,0,350,0,0,0,1
188,102,05/03/2018,8,39481843500,39481843500                              `,UrbanTrend Retailers,WACL,3321MC,4081OL,41018,,04/30/2018,05/20/2018,,,,05/02/2018,94,4081OL,05/02/2018,70,3321MC,05/03/2018,102,2952NF,650,0,650,113.75,0,0,0,0,0,0,0,188,TRUE,147,,3,650,0,650,0,0,0,1
174,83,12/31/2017,11,37285951500,37285951500                              `,TrustTide Banking,WACL,3321MC,4081OL,30964,,04/30/2017,05/20/2017,,,,05/03/2017,94,4081OL,05/06/2017,70,3321MC,05/08/2017,102,2952NF,1275,0,1275,-347.25,0,0,0,0,0,0,0,174,TRUE,147,,3,1275,0,1275,0,0,0,1
175,102,03/05/2018,11,37285951500,37285951500                              `,TrustTide Banking,WACL,3321MC,4081OL,38162,,02/28/2018,03/20/2018,,,,03/02/2018,94,4081OL,03/05/2018,70,3321MC,03/05/2018,102,2952NF,1300,0,1300,-430,0,0,0,0,0,0,0,175,TRUE,147,,3,1300,0,1300,0,0,0,1
217,102,11/12/2018,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,45730,,10/31/2018,11/20/2018,,,,11/12/2018,58,2994LL,11/12/2018,102,2952NF,11/12/2018,102,2952NF,215.5,0,144.91,-10.09,70.59,-4.91,0,0,0,0,0,217,TRUE,147,,3,215.5,0,215.5,0,0,0,1
218,102,01/08/2019,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,47228,,12/31/2018,01/20/2019,,,,01/04/2019,58,2994LL,01/08/2019,102,2952NF,01/08/2019,102,2952NF,151,0,13.64,-1.36,137.36,-13.64,0,0,0,0,0,218,TRUE,147,,3,151,0,151,0,0,0,1
199,102,04/01/2018,10,32626342500,32626342500                              `,SummitStone Financial,IDMV,4380LH,2505CC,38766,,03/24/2018,04/13/2018,,,,03/24/2018,76,4337JW,03/30/2018,102,2952NF,04/01/2018,102,2952NF,880.33,0,880.33,-239.67,0,0,0,0,0,0,0,199,TRUE,147,,3,880.33,0,880.33,0,0,0,1
76,102,12/31/2017,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,30466,,04/30/2017,05/20/2017,,,,05/02/2017,76,4337JW,05/08/2017,102,2952NF,05/08/2017,102,2952NF,818.5,0,818.5,170,0,0,0,0,0,0,0,76,TRUE,147,,3,818.5,0,818.5,0,0,0,1
77,102,04/09/2019,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,50269,,04/08/2019,04/28/2019,,,,04/08/2019,76,4337JW,04/09/2019,102,2952NF,04/09/2019,102,2952NF,900,0,900,25,0,0,0,0,0,0,0,77,TRUE,147,,3,900,0,900,0,0,0,1
66,102,12/31/2017,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,30468,,04/30/2017,05/20/2017,,,,05/02/2017,76,4337JW,05/08/2017,102,2952NF,05/08/2017,102,2952NF,806.5,0,806.5,70,0,0,0,0,0,0,0,66,TRUE,147,,3,806.5,0,806.5,0,0,0,1
68,102,04/01/2018,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,38764,,03/24/2018,04/13/2018,,,,03/24/2018,76,4337JW,03/30/2018,102,2952NF,04/01/2018,102,2952NF,832.5,0,832.5,-60,0,0,0,0,0,0,0,68,TRUE,147,,3,832.5,0,832.5,0,0,0,1
106,102,03/05/2018,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,38145,,02/28/2018,03/20/2018,,,,03/02/2018,94,4081OL,03/05/2018,102,2952NF,03/05/2018,102,2952NF,1287.5,0,1240.6,-81.9,46.9,-3.1,0,0,0,0,0,106,TRUE,147,,3,1287.5,0,1287.5,0,0,0,1
117,102,02/08/2019,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,48175,,02/07/2019,02/27/2019,,,,02/07/2019,94,4081OL,02/08/2019,102,2952NF,02/08/2019,102,2952NF,1222.5,0,1222.5,290,0,0,0,0,0,0,0,117,TRUE,147,,3,1222.5,0,1222.5,0,0,0,1
124,102,03/09/2020,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,60492,,02/28/2020,03/19/2020,,,,03/07/2020,94,4081OL,03/09/2020,102,2952NF,03/09/2020,102,2952NF,1075,0,1075,-481.5,0,0,0,0,0,0,0,124,TRUE,147,,3,1075,0,1075,0,0,0,1
216,102,10/09/2018,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,44817,,09/30/2018,10/20/2018,,,,10/08/2018,58,2994LL,10/08/2018,58,2994LL,10/08/2018,102,2952NF,353.5,0,285.75,-24.25,67.75,-5.75,0,0,0,0,0,216,TRUE,147,,3,353.5,0,353.5,0,0,0,1
150,102,03/09/2020,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,60399,,03/07/2020,03/27/2020,,,,03/07/2020,76,4337JW,03/09/2020,76,4337JW,03/09/2020,102,2952NF,1171.63,0,1171.63,-1172.87,0,0,0,0,0,0,0,150,TRUE,147,,3,1171.63,0,1171.63,0,0,0,1
167,102,03/09/2020,7,23887591500,23887591500                              `,HarvestHive AgriBusiness,IDMV,4380LH,2505CC,60402,,03/07/2020,03/27/2020,,,,03/07/2020,76,4337JW,03/09/2020,76,4337JW,03/09/2020,102,2952NF,1094.95,0,1094.95,-1800.8,0,0,0,0,0,0,0,167,TRUE,147,,3,1094.95,0,1094.95,0,0,0,1
201,102,04/03/2020,10,32626342500,32626342500                              `,SummitStone Financial,IDMV,4380LH,2505CC,60782,,03/23/2020,04/12/2020,,,,03/23/2020,76,4337JW,03/31/2020,76,4337JW,04/03/2020,102,2952NF,800,0,800,-200,0,0,0,0,0,0,0,201,TRUE,147,,3,800,0,800,0,0,0,1
317,102,07/20/2020,22,22422573000,22422573000                              `,InfinityItems Retail,IDMV,4831LC,4380LH,64018,,07/07/2020,07/27/2020,,,,07/07/2020,84,4380LH,07/20/2020,73,4831LC,07/20/2020,102,2952NF,500,0,500,76.25,0,0,0,0,0,0,0,317,TRUE,147,,3,500,0,500,0,0,0,1
78,102,04/03/2020,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,60783,,03/23/2020,04/12/2020,,,,03/23/2020,76,4337JW,03/31/2020,76,4337JW,04/03/2020,102,2952NF,850,0,850,-225,0,0,0,0,0,0,0,78,TRUE,147,,3,850,0,850,0,0,0,1
436,102,11/09/2020,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,67222,,11/05/2020,11/25/2020,,,,11/05/2020,76,4337JW,11/05/2020,76,4337JW,11/09/2020,102,2952NF,0,0,0,-30,0,0,0,0,0,0,0,436,TRUE,147,,2,0,0,0,0,0,0,1
305,102,03/09/2020,18,23344078500,23344078500                              `,BeaconBridge Banking,IDMV,4380LH,2505CC,60382,,03/07/2020,03/27/2020,,,,03/07/2020,76,4337JW,03/09/2020,76,4337JW,03/09/2020,102,2952NF,1400,0,1400,-405,0,0,0,0,0,0,0,305,TRUE,147,,3,1400,0,1400,0,0,0,1
309,102,03/09/2020,19,26265427500,26265427500                              `,BrightHorizon Enterprises,IDMV,4380LH,2505CC,60385,,03/07/2020,03/27/2020,,,,03/07/2020,76,4337JW,03/09/2020,76,4337JW,03/09/2020,102,2952NF,1400,0,1400,-265,0,0,0,0,0,0,0,309,TRUE,147,,3,1400,0,1400,0,0,0,1
514,102,11/09/2020,19,26265427500,26265427500                              `,BrightHorizon Enterprises,IDMV,4380LH,2505CC,67217,,11/05/2020,11/25/2020,,,,11/05/2020,76,4337JW,11/05/2020,76,4337JW,11/09/2020,102,2952NF,0,0,0,-20,0,0,0,0,0,0,0,514,TRUE,147,,2,0,0,0,0,0,0,1
313,102,04/03/2020,24,24744118500,24744118500                              `,NextGen Wealth Management,IDMV,4380LH,2505CC,60778,,03/23/2020,04/12/2020,,,,03/23/2020,76,4337JW,03/31/2020,76,4337JW,04/03/2020,102,2952NF,200,0,200,-65,0,0,0,0,0,0,0,313,TRUE,147,,3,200,0,200,0,0,0,1
318,61,11/10/2020,22,22422573000,22422573000                              `,InfinityItems Retail,IDMV,4831LC,4380LH,67024,,10/31/2020,11/20/2020,,,,11/10/2020,84,4380LH,11/10/2020,73,4831LC,11/10/2020,61,2014HM,350,0,334.73,-125.77,15.27,-5.73,0,0,0,0,0,318,TRUE,147,,3,350,0,350,0,0,0,1
