ledger_entry_KEY,update__staff_KEY,update_date_utc,bank_account_KEY,bank_account__bank_account_id,bank_account__bank_account_id_sortable,bank_account__description,control_date,submittal_status_KEY,digita_vat_period_KEY,ledger_entry_subtype_KEY,ledger_entry_type_KEY,ledger_entry_type__ledger_entry_type_id,ledger_entry_type__ledger_entry_type_id_sortable,ledger_entry_type__description,client_KEY,client__client_id,client__client_id_sortable,client__description,client__office__office_id,client__partner__staff__staff_id,client__manager__staff__staff_id,entry_date,reference,normal_sign,debit_amount,credit_amount,amount,open_date,posted_open_amount,live_open_amount,posted_closed_amount,live_closed_amount,posted_application_count,comments,internal_comments,approved_date,approved__staff_KEY,approved__staff__staff_id,approved__staff__staff_id_sortable,posted_date,posted__staff_KEY,posted__staff__staff_id,posted__staff__staff_id_sortable,entry_number,digita_tax_point_date_override,digita_proforma__ledger_entry_KEY,void_date,is_posted,is_approved
243,61,02/03/2022,,,,,02/01/2022,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,02/01/2022,,1,650,0,650,01/01/2079,0,0,650,650,1,,,02/03/2022,73,4831LC,4831LC,02/03/2022,61,2014HM,2014HM,86856,,,,TRUE,TRUE
244,61,03/01/2022,,,,,03/01/2022,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,03/01/2022,,1,650,0,650,01/01/2079,0,0,650,650,1,,,02/27/2022,73,4831LC,4831LC,03/01/2022,61,2014HM,2014HM,88298,,,,TRUE,TRUE
245,61,04/11/2022,,,,,04/01/2022,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,04/01/2022,,1,650,0,650,01/01/2079,0,0,650,650,1,,,04/10/2022,73,4831LC,4831LC,04/11/2022,61,2014HM,2014HM,90682,,,,TRUE,TRUE
246,61,05/05/2022,,,,,05/02/2022,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,05/02/2022,,1,9000,0,9000,01/01/2079,0,0,9000,9000,1,,,05/05/2022,73,4831LC,4831LC,05/05/2022,61,2014HM,2014HM,93062,,,,TRUE,TRUE
247,61,05/05/2022,,,,,05/06/2022,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,05/06/2022,,1,650,0,650,01/01/2079,0,0,650,650,1,,,05/05/2022,73,4831LC,4831LC,05/05/2022,61,2014HM,2014HM,93285,,,,TRUE,TRUE
248,61,06/06/2022,,,,,06/01/2022,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,06/01/2022,,1,650,0,650,01/01/2079,0,0,650,650,1,,,06/03/2022,73,4831LC,4831LC,06/06/2022,61,2014HM,2014HM,95723,,,,TRUE,TRUE
249,61,07/20/2022,,,,,07/01/2022,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,07/01/2022,,1,163.2,0,163.2,01/01/2079,0,0,163.2,163.2,1,,,07/20/2022,61,2014HM,2014HM,07/20/2022,61,2014HM,2014HM,98153,,,,TRUE,TRUE
250,61,07/11/2022,,,,,07/05/2022,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,07/05/2022,,1,900,0,900,01/01/2079,0,0,900,900,1,,,07/11/2022,61,2014HM,2014HM,07/11/2022,61,2014HM,2014HM,97797,,,,TRUE,TRUE
251,61,07/20/2022,,,,,07/15/2022,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,07/15/2022,,1,163.2,0,163.2,01/01/2079,0,0,163.2,163.2,1,,,07/20/2022,61,2014HM,2014HM,07/20/2022,61,2014HM,2014HM,98152,,,,TRUE,TRUE
252,61,08/05/2022,,,,,07/28/2022,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,07/28/2022,,1,263.2,0,263.2,01/01/2079,0,0,263.2,263.2,1,,,08/03/2022,61,2014HM,2014HM,08/05/2022,61,2014HM,2014HM,98711,,,,TRUE,TRUE
253,61,08/16/2022,,,,,08/12/2022,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,08/12/2022,,1,136,0,136,01/01/2079,0,0,136,136,1,,,08/16/2022,61,2014HM,2014HM,08/16/2022,61,2014HM,2014HM,99109,,,,TRUE,TRUE
254,61,08/23/2022,,,,,08/15/2022,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,08/15/2022,,1,56,0,56,01/01/2079,0,0,56,56,1,,,08/23/2022,61,2014HM,2014HM,08/23/2022,61,2014HM,2014HM,99212,,,,TRUE,TRUE
255,61,08/31/2022,,,,,08/26/2022,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,08/26/2022,,1,236,0,236,01/01/2079,0,0,236,236,1,,,08/31/2022,61,2014HM,2014HM,08/31/2022,61,2014HM,2014HM,99495,,,,TRUE,TRUE
256,61,09/14/2022,,,,,09/09/2022,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,09/09/2022,,1,136,0,136,01/01/2079,0,0,136,136,1,,,09/14/2022,61,2014HM,2014HM,09/14/2022,61,2014HM,2014HM,100096,,,,TRUE,TRUE
257,61,10/14/2022,,,,,10/06/2022,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,10/06/2022,,1,900,0,900,01/01/2079,0,0,900,900,1,,,10/14/2022,61,2014HM,2014HM,10/14/2022,61,2014HM,2014HM,101924,,,,TRUE,TRUE
258,61,10/20/2022,,,,,10/07/2022,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,10/07/2022,,1,192,0,192,01/01/2079,0,0,192,192,1,,,10/20/2022,61,2014HM,2014HM,10/20/2022,61,2014HM,2014HM,102221,,,,TRUE,TRUE
259,61,11/07/2022,,,,,11/03/2022,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,11/04/2022,,1,176,0,176,01/01/2079,0,0,176,176,1,,,11/07/2022,61,2014HM,2014HM,11/07/2022,61,2014HM,2014HM,103888,,,,TRUE,TRUE
260,61,11/15/2022,,,,,11/07/2022,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,11/07/2022,,1,28,0,28,01/01/2079,0,0,28,28,1,,,11/15/2022,61,2014HM,2014HM,11/15/2022,61,2014HM,2014HM,104394,,,,TRUE,TRUE
261,61,11/23/2022,,,,,11/18/2022,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,11/18/2022,,1,276,0,276,01/01/2079,0,0,276,276,1,,,11/23/2022,61,2014HM,2014HM,11/23/2022,61,2014HM,2014HM,104763,,,,TRUE,TRUE
262,61,12/07/2022,,,,,12/02/2022,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,12/02/2022,,1,176,0,176,01/01/2079,0,0,176,176,1,,,12/07/2022,61,2014HM,2014HM,12/07/2022,61,2014HM,2014HM,105612,,,,TRUE,TRUE
263,61,12/22/2022,,,,,12/16/2022,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,12/16/2022,,1,192,0,192,01/01/2079,0,0,192,192,1,,,12/22/2022,61,2014HM,2014HM,12/22/2022,61,2014HM,2014HM,106140,,,,TRUE,TRUE
264,61,01/09/2023,,,,,01/06/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,01/06/2023,,1,900,0,900,01/01/2079,0,0,900,900,1,,,01/09/2023,61,2014HM,2014HM,01/09/2023,61,2014HM,2014HM,107739,,,,TRUE,TRUE
265,61,01/17/2023,,,,,01/13/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,01/13/2023,,1,220.8,0,220.8,01/01/2079,0,0,220.8,220.8,1,,,01/17/2023,61,2014HM,2014HM,01/17/2023,61,2014HM,2014HM,108025,,,,TRUE,TRUE
266,61,01/31/2023,,,,,01/27/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,01/27/2023,,1,334.4,0,334.4,01/01/2079,0,0,334.4,334.4,1,,,01/31/2023,61,2014HM,2014HM,01/31/2023,61,2014HM,2014HM,108871,,,,TRUE,TRUE
267,61,02/15/2023,,,,,02/19/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,02/06/2023,,1,900,0,900,01/01/2079,0,0,900,900,1,,,02/14/2023,61,2014HM,2014HM,02/14/2023,61,2014HM,2014HM,109687,,,,TRUE,TRUE
268,61,02/15/2023,,,,,02/10/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,02/10/2023,,1,220.8,0,220.8,01/01/2079,0,0,220.8,220.8,1,,,02/15/2023,61,2014HM,2014HM,02/15/2023,61,2014HM,2014HM,109725,,,,TRUE,TRUE
269,61,03/01/2023,,,,,02/24/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,02/24/2023,,1,320.8,0,320.8,01/01/2079,0,0,320.8,320.8,1,,,03/01/2023,61,2014HM,2014HM,03/01/2023,61,2014HM,2014HM,110369,,,,TRUE,TRUE
270,61,03/07/2023,,,,,03/12/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,03/06/2023,,1,900,0,900,01/01/2079,0,0,900,900,1,,,03/07/2023,61,2014HM,2014HM,03/07/2023,61,2014HM,2014HM,111027,,,,TRUE,TRUE
271,61,03/14/2023,,,,,03/10/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,03/10/2023,,1,220.8,0,220.8,01/01/2079,0,0,220.8,220.8,1,,,03/14/2023,61,2014HM,2014HM,03/14/2023,61,2014HM,2014HM,111373,,,,TRUE,TRUE
272,61,03/28/2023,,,,,03/24/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,03/24/2023,,1,320.8,0,320.8,01/01/2079,0,0,320.8,320.8,1,,,03/28/2023,61,2014HM,2014HM,03/28/2023,61,2014HM,2014HM,112123,,,,TRUE,TRUE
273,61,04/12/2023,,,,,04/06/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,04/06/2023,,1,900,0,900,01/01/2079,0,0,900,900,1,,,04/11/2023,61,2014HM,2014HM,04/11/2023,61,2014HM,2014HM,114075,,,,TRUE,TRUE
274,61,04/12/2023,,,,,04/07/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,04/07/2023,,1,239.2,0,239.2,01/01/2079,0,0,239.2,239.2,1,,,04/11/2023,61,2014HM,2014HM,04/11/2023,61,2014HM,2014HM,114184,,,,TRUE,TRUE
275,61,04/28/2023,,,,,04/21/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,04/21/2023,,1,320.8,0,320.8,01/01/2079,0,0,320.8,320.8,1,,,04/28/2023,61,2014HM,2014HM,04/28/2023,61,2014HM,2014HM,115681,,,,TRUE,TRUE
276,61,05/09/2023,,,,,05/05/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,05/05/2023,,1,900,0,900,01/01/2079,0,0,900,900,1,,,05/09/2023,61,2014HM,2014HM,05/09/2023,61,2014HM,2014HM,116979,,,,TRUE,TRUE
277,61,05/23/2023,,,,,05/19/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,05/19/2023,,1,339.2,0,339.2,01/01/2079,0,0,339.2,339.2,1,,,05/23/2023,61,2014HM,2014HM,05/23/2023,61,2014HM,2014HM,118479,,,,TRUE,TRUE
278,61,06/06/2023,,,,,06/02/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,06/02/2023,,1,193.2,0,193.2,01/01/2079,0,0,193.2,193.2,1,,,06/05/2023,61,2014HM,2014HM,06/05/2023,61,2014HM,2014HM,119093,,,,TRUE,TRUE
279,61,06/07/2023,,,,,06/06/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,06/06/2023,,1,900,0,900,01/01/2079,0,0,900,900,1,,,06/07/2023,61,2014HM,2014HM,06/07/2023,61,2014HM,2014HM,119192,,,,TRUE,TRUE
280,61,06/20/2023,,,,,06/20/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,06/16/2023,,1,193.2,0,193.2,01/01/2079,0,0,193.2,193.2,1,,,06/20/2023,61,2014HM,2014HM,06/20/2023,61,2014HM,2014HM,120048,,,,TRUE,TRUE
281,61,07/11/2023,,,,,07/19/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,07/06/2023,,1,1200,0,1200,01/01/2079,0,0,1200,1200,1,,,07/11/2023,61,2014HM,2014HM,07/11/2023,61,2014HM,2014HM,121152,,,,TRUE,TRUE
282,61,07/19/2023,,,,,07/19/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,07/14/2023,,1,193.2,0,193.2,01/01/2079,0,0,193.2,193.2,1,,,07/19/2023,61,2014HM,2014HM,07/19/2023,61,2014HM,2014HM,121863,,,,TRUE,TRUE
283,61,08/09/2023,,,,,08/23/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,08/07/2023,,1,1200,0,1200,01/01/2079,0,0,1200,1200,1,,,08/09/2023,61,2014HM,2014HM,08/09/2023,61,2014HM,2014HM,122562,,,,TRUE,TRUE
284,61,08/15/2023,,,,,08/15/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,08/15/2023,,1,209.3,0,209.3,01/01/2079,0,0,209.3,209.3,1,,,08/15/2023,61,2014HM,2014HM,08/15/2023,61,2014HM,2014HM,122947,,,,TRUE,TRUE
285,61,08/29/2023,,,,,08/25/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,08/25/2023,,1,293.2,0,293.2,01/01/2079,0,0,293.2,293.2,1,,,08/29/2023,61,2014HM,2014HM,08/29/2023,61,2014HM,2014HM,123313,,,,TRUE,TRUE
286,61,09/07/2023,,,,,09/06/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,09/06/2023,,1,1200,0,1200,01/01/2079,0,0,1200,1200,1,,,09/07/2023,61,2014HM,2014HM,09/07/2023,61,2014HM,2014HM,123722,,,,TRUE,TRUE
287,61,09/12/2023,,,,,09/08/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,09/08/2023,,1,193.2,0,193.2,01/01/2079,0,0,193.2,193.2,1,,,09/12/2023,61,2014HM,2014HM,09/12/2023,61,2014HM,2014HM,123995,,,,TRUE,TRUE
288,61,09/26/2023,,,,,09/22/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,09/22/2023,,1,309.3,0,309.3,01/01/2079,0,0,309.3,309.3,1,,,09/26/2023,61,2014HM,2014HM,09/26/2023,61,2014HM,2014HM,125017,,,,TRUE,TRUE
289,61,12/07/2023,,,,,12/06/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,12/06/2023,,1,1200,0,1200,01/01/2079,0,0,1200,1200,1,,,12/07/2023,61,2014HM,2014HM,12/07/2023,61,2014HM,2014HM,131172,,,,TRUE,TRUE
290,61,01/09/2024,,,,,01/05/2024,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,01/05/2024,,1,1200,0,1200,01/01/2079,0,0,1200,1200,1,,,01/09/2024,61,2014HM,2014HM,01/09/2024,61,2014HM,2014HM,133788,,,,TRUE,TRUE
291,61,02/09/2024,,,,,02/05/2024,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,02/05/2024,,1,1200,0,1200,01/01/2079,0,0,1200,1200,1,,,02/08/2024,61,2014HM,2014HM,02/08/2024,61,2014HM,2014HM,135759,,,,TRUE,TRUE
292,61,03/08/2024,,,,,03/08/2024,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,03/06/2024,,1,1200,0,1200,01/01/2079,0,0,1200,1200,1,,,03/08/2024,61,2014HM,2014HM,03/08/2024,61,2014HM,2014HM,138156,,,,TRUE,TRUE
293,102,05/04/2018,,,,,04/30/2018,,,1,1,INV,INV,Invoice,12,25103704500,25103704500                              `,ProsperPath Investments,IDMV,4380LH,2505CC,04/30/2018,,1,243.75,0,243.75,01/01/2079,0,0,243.75,243.75,1,,,05/03/2018,102,2952NF,2952NF,05/04/2018,102,2952NF,2952NF,40569,,,,TRUE,TRUE
294,61,01/04/2021,,,,,12/27/2020,,,1,1,INV,INV,Invoice,12,25103704500,25103704500                              `,ProsperPath Investments,IDMV,4380LH,2505CC,12/27/2020,,1,475,0,475,01/01/2079,0,0,475,475,1,,,01/04/2021,84,4380LH,4380LH,01/04/2021,61,2014HM,2014HM,69249,,,,TRUE,TRUE
295,61,03/09/2021,,,,,03/06/2021,,,1,1,INV,INV,Invoice,12,25103704500,25103704500                              `,ProsperPath Investments,IDMV,4380LH,2505CC,03/06/2021,,1,1075,0,1075,01/01/2079,0,0,1075,1075,1,,,03/09/2021,61,2014HM,2014HM,03/09/2021,61,2014HM,2014HM,72537,,,,TRUE,TRUE
296,61,03/10/2022,,,,,03/03/2022,,,1,1,INV,INV,Invoice,12,25103704500,25103704500                              `,ProsperPath Investments,IDMV,4380LH,2505CC,03/03/2022,,1,1600,0,1600,01/01/2079,0,0,1600,1600,1,,,03/10/2022,61,2014HM,2014HM,03/10/2022,61,2014HM,2014HM,89142,,,,TRUE,TRUE
297,61,02/27/2023,,,,,02/17/2023,,,1,1,INV,INV,Invoice,12,25103704500,25103704500                              `,ProsperPath Investments,IDMV,4380LH,2505CC,02/27/2023,,1,1650,0,1650,01/01/2079,0,0,1650,1650,1,,,02/27/2023,61,2014HM,2014HM,02/27/2023,61,2014HM,2014HM,110067,,,,TRUE,TRUE
298,61,04/11/2020,,,,,04/06/2020,,,1,1,INV,INV,Invoice,16,21747927000,21747927000                              `,ClearCut Calculations,IDMV,4831LC,4380LH,03/31/2020,,1,1500,0,1500,01/01/2079,0,0,1500,1500,1,,,04/10/2020,73,4831LC,4831LC,04/11/2020,61,2014HM,2014HM,61264,,,,TRUE,TRUE
299,61,02/25/2021,,,,,02/20/2021,,,1,1,INV,INV,Invoice,16,21747927000,21747927000                              `,ClearCut Calculations,IDMV,4831LC,4380LH,02/20/2021,,1,1550,0,1550,01/01/2079,0,0,1550,1550,1,,,02/25/2021,61,2014HM,2014HM,02/25/2021,61,2014HM,2014HM,71755,,,,TRUE,TRUE
300,61,03/24/2022,,,,,03/24/2022,,,1,1,INV,INV,Invoice,16,21747927000,21747927000                              `,ClearCut Calculations,IDMV,4831LC,4380LH,03/24/2022,,1,1705,0,1705,01/01/2079,0,0,1705,1705,1,,,03/24/2022,61,2014HM,2014HM,03/24/2022,61,2014HM,2014HM,90038,,,,TRUE,TRUE
301,61,04/11/2020,,,,,04/06/2020,,,1,1,INV,INV,Invoice,17,20971824000,20971824000                              `,FarmForward Innovations,IDMV,4831LC,4380LH,03/31/2020,,1,1250,0,1250,01/01/2079,0,0,1250,1250,1,,,04/10/2020,73,4831LC,4831LC,04/11/2020,61,2014HM,2014HM,61265,,,,TRUE,TRUE
302,61,02/25/2021,,,,,02/20/2021,,,1,1,INV,INV,Invoice,17,20971824000,20971824000                              `,FarmForward Innovations,IDMV,4831LC,4380LH,02/20/2021,,1,1250,0,1250,01/01/2079,0,0,1250,1250,1,,,02/25/2021,61,2014HM,2014HM,02/25/2021,61,2014HM,2014HM,71782,,,,TRUE,TRUE
303,61,05/03/2022,,,,,04/25/2022,,,1,1,INV,INV,Invoice,17,20971824000,20971824000                              `,FarmForward Innovations,IDMV,4831LC,4380LH,05/03/2022,,1,1300,0,1300,01/01/2079,0,0,1300,1300,1,,,05/03/2022,73,4831LC,4831LC,05/03/2022,61,2014HM,2014HM,92798,,,,TRUE,TRUE
304,61,02/27/2023,,,,,02/20/2023,,,1,1,INV,INV,Invoice,17,20971824000,20971824000                              `,FarmForward Innovations,IDMV,4831LC,4380LH,02/27/2023,,1,1495,0,1495,01/01/2079,0,0,1495,1495,1,,,02/27/2023,61,2014HM,2014HM,02/27/2023,61,2014HM,2014HM,110103,,,,TRUE,TRUE
305,102,03/09/2020,,,,,03/07/2020,,,1,1,INV,INV,Invoice,18,23344078500,23344078500                              `,BeaconBridge Banking,IDMV,4380LH,2505CC,03/07/2020,,1,1400,0,1400,01/01/2079,0,0,1400,1400,1,,,03/09/2020,76,4337JW,4337JW,03/09/2020,102,2952NF,2952NF,60382,,,,TRUE,TRUE
306,61,01/04/2021,,,,,12/27/2020,,,1,1,INV,INV,Invoice,18,23344078500,23344078500                              `,BeaconBridge Banking,IDMV,4380LH,2505CC,12/27/2020,,1,475,0,475,01/01/2079,0,0,475,475,1,,,01/04/2021,84,4380LH,4380LH,01/04/2021,61,2014HM,2014HM,69252,,,,TRUE,TRUE
307,61,03/09/2021,,,,,03/06/2021,,,1,1,INV,INV,Invoice,18,23344078500,23344078500                              `,BeaconBridge Banking,IDMV,4380LH,2505CC,03/06/2021,,1,1075,0,1075,01/01/2079,0,0,1075,1075,1,,,03/09/2021,61,2014HM,2014HM,03/09/2021,61,2014HM,2014HM,72538,,,,TRUE,TRUE
308,61,03/10/2022,,,,,03/03/2022,,,1,1,INV,INV,Invoice,18,23344078500,23344078500                              `,BeaconBridge Banking,IDMV,4380LH,2505CC,03/03/2022,,1,1600,0,1600,01/01/2079,0,0,1600,1600,1,,,03/10/2022,61,2014HM,2014HM,03/10/2022,61,2014HM,2014HM,89136,,,,TRUE,TRUE
309,102,03/09/2020,,,,,03/07/2020,,,1,1,INV,INV,Invoice,19,26265427500,26265427500                              `,BrightHorizon Enterprises,IDMV,4380LH,2505CC,03/07/2020,,1,1400,0,1400,01/01/2079,0,0,1400,1400,1,,,03/09/2020,76,4337JW,4337JW,03/09/2020,102,2952NF,2952NF,60385,,,,TRUE,TRUE
310,61,01/04/2021,,,,,12/27/2020,,,1,1,INV,INV,Invoice,19,26265427500,26265427500                              `,BrightHorizon Enterprises,IDMV,4380LH,2505CC,12/27/2020,,1,475,0,475,01/01/2079,0,0,475,475,1,,,01/04/2021,84,4380LH,4380LH,01/04/2021,61,2014HM,2014HM,69254,,,,TRUE,TRUE
311,61,03/09/2021,,,,,03/06/2021,,,1,1,INV,INV,Invoice,19,26265427500,26265427500                              `,BrightHorizon Enterprises,IDMV,4380LH,2505CC,03/06/2021,,1,1075,0,1075,01/01/2079,0,0,1075,1075,1,,,03/09/2021,61,2014HM,2014HM,03/09/2021,61,2014HM,2014HM,72526,,,,TRUE,TRUE
312,61,03/09/2022,,,,,03/03/2022,,,1,1,INV,INV,Invoice,19,26265427500,26265427500                              `,BrightHorizon Enterprises,IDMV,4380LH,2505CC,03/03/2022,,1,1650,0,1650,01/01/2079,0,0,1650,1650,1,,,03/09/2022,61,2014HM,2014HM,03/09/2022,61,2014HM,2014HM,89115,,,,TRUE,TRUE
313,102,04/03/2020,,,,,03/23/2020,,,1,1,INV,INV,Invoice,24,24744118500,24744118500                              `,NextGen Wealth Management,IDMV,4380LH,2505CC,03/23/2020,,1,200,0,200,01/01/2079,0,0,200,200,1,,,03/31/2020,76,4337JW,4337JW,04/03/2020,102,2952NF,2952NF,60778,,,,TRUE,TRUE
314,61,03/16/2021,,,,,03/15/2021,,,1,1,INV,INV,Invoice,24,24744118500,24744118500                              `,NextGen Wealth Management,IDMV,4380LH,2505CC,03/15/2021,,1,1000,0,1000,01/01/2079,0,0,1000,1000,1,,,03/16/2021,61,2014HM,2014HM,03/16/2021,61,2014HM,2014HM,72756,,,,TRUE,TRUE
315,61,08/23/2022,,,,,08/19/2022,,,1,1,INV,INV,Invoice,24,24744118500,24744118500                              `,NextGen Wealth Management,IDMV,4380LH,2505CC,08/19/2022,,1,1050,0,1050,01/01/2079,0,0,1050,1050,1,,,08/23/2022,61,2014HM,2014HM,08/23/2022,61,2014HM,2014HM,99261,,,,TRUE,TRUE
316,61,02/27/2023,,,,,02/20/2023,,,1,1,INV,INV,Invoice,24,24744118500,24744118500                              `,NextGen Wealth Management,IDMV,4380LH,2505CC,02/27/2023,,1,1100,0,1100,01/01/2079,0,0,1100,1100,1,,,02/27/2023,61,2014HM,2014HM,02/27/2023,61,2014HM,2014HM,110113,,,,TRUE,TRUE
317,102,07/20/2020,,,,,07/07/2020,,,1,1,INV,INV,Invoice,22,22422573000,22422573000                              `,InfinityItems Retail,IDMV,4831LC,4380LH,07/07/2020,,1,500,0,500,01/01/2079,0,0,500,500,1,,,07/20/2020,73,4831LC,4831LC,07/20/2020,102,2952NF,2952NF,64018,,,,TRUE,TRUE
318,61,11/10/2020,,,,,11/02/2020,,,1,1,INV,INV,Invoice,22,22422573000,22422573000                              `,InfinityItems Retail,IDMV,4831LC,4380LH,10/31/2020,,1,350,0,350,01/01/2079,0,0,350,350,1,,,11/10/2020,73,4831LC,4831LC,11/10/2020,61,2014HM,2014HM,67024,,,,TRUE,TRUE
319,61,02/15/2021,,,,,02/09/2021,,,1,1,INV,INV,Invoice,22,22422573000,22422573000                              `,InfinityItems Retail,IDMV,4831LC,4380LH,02/09/2021,,1,600,0,600,01/01/2079,0,0,600,600,1,,,02/15/2021,61,2014HM,2014HM,02/15/2021,61,2014HM,2014HM,71043,,,,TRUE,TRUE
320,61,12/13/2021,,,,,11/30/2021,,,1,1,INV,INV,Invoice,22,22422573000,22422573000                              `,InfinityItems Retail,IDMV,4831LC,4380LH,12/08/2021,,1,300.35,0,300.35,01/01/2079,0,0,300.35,300.35,1,,,12/13/2021,61,2014HM,2014HM,12/13/2021,61,2014HM,2014HM,83708,,,,TRUE,TRUE
