billing_decision_KEY,update__staff_KEY,update_date_utc,sheet_entry_KEY,ledger_entry_KEY,sheet_entry__client_KEY,sheet_entry__engagement_KEY,sheet_entry__activity_KEY,sheet_entry__staff_billing_rate_KEY,sheet_entry__sheet_entry_type_KEY,sheet_entry__staff_KEY,sheet_entry__approved__staff_KEY,sheet_entry__posted__staff_KEY,sheet_entry__entry_date,activity__activity_class_KEY,activity__activity_method_KEY,invoice_KEY,invoice__ledger_entry_KEY,invoice__report_definition_KEY,invoice__client_KEY,invoice__invoice_date,invoice__posted__staff_KEY,bill_amount,adjustment,units_closed,amount_closed,surcharge,discount,billing_decision_guid,time_amount_billed,time_amount_adjusted,expense_amount_billed,expense_amount_adjusted,progress_amount_billed,sales_tax,service_tax,tax,bill_amount_collected,surcharge_collected,sales_tax_collected,service_tax_collected,discount_collected,amount,recurring_bill,time_amount_recovered,expense_amount_recovered,time_amount_recovered_adjusted,expense_amount_recovered_adjusted
1620,61,44251.89639,3719,461,14,99,39,2935,1,58,58,58,43879,1,1,461,461,1413,14,44255,61,234.79,-402.71,3.75,637.5,0,0,F1EE58EB-DC1F-4FEB-A9D8-3B4980A5928F,234.79,-402.71,0,0,0,0,0,0,0,0,0,0,0,234.79,FALSE,0,0,0,0
1621,61,44251.89639,1661,461,14,99,39,7521,1,58,58,58,44130,1,1,461,461,1413,14,44255,61,106.44,-182.56,1.7,289,0,0,11EB81CB-8A43-48DD-99F0-B332E22A3BFE,106.44,-182.56,0,0,0,0,0,0,0,0,0,0,0,106.44,FALSE,0,0,0,0
1622,61,44251.89639,1663,461,15,85,39,2546,1,58,58,58,44134,1,1,461,461,1413,14,44255,61,46.96,-80.54,0.75,127.5,0,0,E722104C-E00D-4254-A168-12195D1484CA,46.96,-80.54,0,0,0,0,0,0,0,0,0,0,0,46.96,FALSE,0,0,0,0
1623,61,44251.89639,5077,461,14,99,39,2887,1,24,24,24,44138,1,1,461,461,1413,14,44255,61,46.77,-80.23,1.27,127,0,0,49AD43BA-D717-433F-8472-36EA6B42594E,46.77,-80.23,0,0,0,0,0,0,0,0,0,0,0,46.77,FALSE,0,0,0,0
1624,61,44251.89639,1805,461,14,91,39,4743,1,24,24,24,44201,1,1,461,461,1413,14,44255,61,9.58,-16.42,0.26,26,0,0,2739BAEA-3E9A-4497-B1E1-2CE57B771084,9.58,-16.42,0,0,0,0,0,0,0,0,0,0,0,9.58,FALSE,0,0,0,0
1625,61,44251.89639,3884,461,14,99,39,6134,1,24,24,24,44133,1,1,461,461,1413,14,44255,61,7,-12,0.19,19,0,0,5F0EBEE6-875A-4218-8992-C93E6DFD4983,7,-12,0,0,0,0,0,0,0,0,0,0,0,7,FALSE,0,0,0,0
1626,61,44251.89639,1435,461,14,99,39,3600,1,92,92,92,44201,1,1,461,461,1413,14,44255,61,15.47,-26.53,0.3,42,0,0,D3A54AA5-85C3-43AB-B859-D6936221B9F1,15.47,-26.53,0,0,0,0,0,0,0,0,0,0,0,15.47,FALSE,0,0,0,0
1627,61,44251.89639,1660,461,14,99,39,6023,1,58,58,58,43962,1,1,461,461,1413,14,44255,61,18.78,-32.22,0.3,51,0,0,CFA41A19-4EDE-4DDC-BA03-D450CC36D31E,18.78,-32.22,0,0,0,0,0,0,0,0,0,0,0,18.78,FALSE,0,0,0,0
1628,61,44251.89639,3672,461,15,78,39,3989,1,58,58,58,43962,1,1,461,461,1413,14,44255,61,6.26,-10.74,0.1,17,0,0,01FD472F-EA4C-4547-B485-EC17388B43A9,6.26,-10.74,0,0,0,0,0,0,0,0,0,0,0,6.26,FALSE,0,0,0,0
1629,61,44251.89639,4347,461,15,78,39,8362,1,2,2,2,43964,1,1,461,461,1413,14,44255,61,208.82,-358.18,2.7,567,0,0,7FF95631-5BB3-411E-BF57-96B555010148,208.82,-358.18,0,0,0,0,0,0,0,0,0,0,0,208.82,FALSE,0,0,0,0
1630,61,44251.89639,1438,461,14,99,39,7108,1,92,92,92,43962,1,1,461,461,1413,14,44255,61,51.56,-88.44,1,140,0,0,C9B61300-210C-4684-A6D7-E926B962586A,51.56,-88.44,0,0,0,0,0,0,0,0,0,0,0,51.56,FALSE,0,0,0,0
1631,61,44251.89639,3718,461,14,99,39,8814,1,58,58,58,44140,1,1,461,461,1413,14,44255,61,18.78,-32.22,0.3,51,0,0,2579EE70-330A-4813-832F-024ACD344C73,18.78,-32.22,0,0,0,0,0,0,0,0,0,0,0,18.78,FALSE,0,0,0,0
1632,61,44251.89639,1804,461,14,91,39,3199,1,24,24,24,44200,1,1,461,461,1413,14,44255,61,149.53,-256.47,4.06,406,0,0,E48D15F5-E197-4845-A66A-D6461BE733EF,149.53,-256.47,0,0,0,0,0,0,0,0,0,0,0,149.53,FALSE,0,0,0,0
1633,61,44251.89639,3259,461,14,97,39,4984,1,92,92,92,44209,1,1,461,461,1413,14,44255,61,15.47,-26.53,0.3,42,0,0,E56A01CE-30BF-4ACE-9FB3-69CD734B0EE1,15.47,-26.53,0,0,0,0,0,0,0,0,0,0,0,15.47,FALSE,0,0,0,0
1634,61,44251.89639,1434,461,14,99,39,3363,1,92,92,92,43983,1,1,461,461,1413,14,44255,61,12.89,-22.11,0.25,35,0,0,D7148E67-8ED9-4032-ABAC-3BC95AFA9E07,12.89,-22.11,0,0,0,0,0,0,0,0,0,0,0,12.89,FALSE,0,0,0,0
1635,61,44251.89639,4856,461,14,99,39,4145,1,19,19,19,43979,1,1,461,461,1413,14,44255,61,42.35,-72.65,1,115,0,0,9DA631D6-3F9C-4603-ABEA-585AF799F29E,42.35,-72.65,0,0,0,0,0,0,0,0,0,0,0,42.35,FALSE,0,0,0,0
1636,61,44251.89639,4346,461,15,78,39,8006,1,2,2,2,43963,1,1,461,461,1413,14,44255,61,15.47,-26.53,0.2,42,0,0,75D28186-BCC4-4E77-A709-A56AAFCA66FD,15.47,-26.53,0,0,0,0,0,0,0,0,0,0,0,15.47,FALSE,0,0,0,0
1637,61,44251.89639,3720,461,14,99,39,5043,1,58,58,58,43887,1,1,461,461,1413,14,44255,61,50.09,-85.91,0.8,136,0,0,6D88AAF4-A6A5-4F53-85D6-EE59F2C26291,50.09,-85.91,0,0,0,0,0,0,0,0,0,0,0,50.09,FALSE,0,0,0,0
1638,61,44251.89639,4310,461,14,99,39,4814,1,92,92,92,44056,1,1,461,461,1413,14,44255,61,128.9,-221.1,2.5,350,0,0,6A031045-109F-4CEC-B011-D258BF56DD97,128.9,-221.1,0,0,0,0,0,0,0,0,0,0,0,128.9,FALSE,0,0,0,0
1639,61,44251.89639,4592,461,14,99,39,8635,1,58,58,58,43886,1,1,461,461,1413,14,44255,61,12.52,-21.48,0.2,34,0,0,E9ED4E03-0848-47AC-8B36-B2C74A5590ED,12.52,-21.48,0,0,0,0,0,0,0,0,0,0,0,12.52,FALSE,0,0,0,0
1640,61,44251.89639,1433,461,14,99,39,2026,1,92,92,92,44057,1,1,461,461,1413,14,44255,61,51.56,-88.44,1,140,0,0,CB04A001-CDE6-405A-868A-F431745FC673,51.56,-88.44,0,0,0,0,0,0,0,0,0,0,0,51.56,FALSE,0,0,0,0
1641,61,44251.89639,1666,461,14,99,39,7138,1,58,58,58,44053,1,1,461,461,1413,14,44255,61,12.52,-21.48,0.2,34,0,0,82EF8D8E-DBAC-4D96-A77C-C41B6FFD2F47,12.52,-21.48,0,0,0,0,0,0,0,0,0,0,0,12.52,FALSE,0,0,0,0
1642,61,44251.89639,4867,461,14,99,39,7064,1,19,19,19,43895,1,1,461,461,1413,14,44255,61,105.88,-181.62,2.5,287.5,0,0,5F27DE65-641D-4C14-A1EB-5A3EF027028C,105.88,-181.62,0,0,0,0,0,0,0,0,0,0,0,105.88,FALSE,0,0,0,0
1643,61,44251.89639,3623,461,14,96,39,6767,1,104,104,104,43895,1,1,461,461,1413,14,44255,61,5.53,-9.47,0.12,15,0,0,2FFC7414-DBEF-4DAD-9AE8-803EE449155C,5.53,-9.47,0,0,0,0,0,0,0,0,0,0,0,5.53,FALSE,0,0,0,0
1644,61,44251.89639,4868,461,14,99,39,5584,1,19,19,19,43896,1,1,461,461,1413,14,44255,61,84.71,-145.29,2,230,0,0,07473EF7-648F-4ADB-8B24-0B5B45947716,84.71,-145.29,0,0,0,0,0,0,0,0,0,0,0,84.71,FALSE,0,0,0,0
1645,61,44251.89639,3622,461,15,78,39,5673,1,104,104,104,43896,1,1,461,461,1413,14,44255,61,5.53,-9.47,0.12,15,0,0,169E1CB3-6B84-4040-B352-3BD2AD67D81D,5.53,-9.47,0,0,0,0,0,0,0,0,0,0,0,5.53,FALSE,0,0,0,0
1646,61,44251.89639,3713,461,14,96,39,3622,1,58,58,58,43895,1,1,461,461,1413,14,44255,61,6.26,-10.74,0.1,17,0,0,BE59A9BC-A792-49BA-B72E-19DE9C93E010,6.26,-10.74,0,0,0,0,0,0,0,0,0,0,0,6.26,FALSE,0,0,0,0
1647,61,44251.89639,1644,461,14,96,39,7141,1,58,58,58,43913,1,1,461,461,1413,14,44255,61,15.65,-26.85,0.25,42.5,0,0,1C2ED8A7-F876-4B86-9AE1-F2723DE22A60,15.65,-26.85,0,0,0,0,0,0,0,0,0,0,0,15.65,FALSE,0,0,0,0
1648,61,44251.89639,4857,461,14,99,39,6736,1,19,19,19,43908,1,1,461,461,1413,14,44255,61,42.35,-72.65,1,115,0,0,F13D8240-C86F-4134-A75D-05BDA6B937B2,42.35,-72.65,0,0,0,0,0,0,0,0,0,0,0,42.35,FALSE,0,0,0,0
1649,61,44251.89639,4638,461,14,96,39,4718,1,84,84,84,43911,1,1,461,461,1413,14,44255,61,8.29,-14.21,0.15,22.5,0,0,C0537B0C-2111-4F97-BD9C-49BC30EE1972,8.29,-14.21,0,0,0,0,0,0,0,0,0,0,0,8.29,FALSE,0,0,0,0
1650,61,44251.89639,1653,461,14,99,39,7186,1,58,58,58,43913,1,1,461,461,1413,14,44255,61,219.13,-375.87,3.5,595,0,0,D98D7075-803B-4CAF-A1D2-A95D4638F357,219.13,-375.87,0,0,0,0,0,0,0,0,0,0,0,219.13,FALSE,0,0,0,0
1651,61,44251.89639,4639,461,14,96,39,2617,1,84,84,84,43913,1,1,461,461,1413,14,44255,61,132.59,-227.41,2.4,360,0,0,C1887CB5-448E-4EF9-B5E4-CE9B080076E4,132.59,-227.41,0,0,0,0,0,0,0,0,0,0,0,132.59,FALSE,0,0,0,0
1652,61,44251.89639,1665,461,14,99,39,3216,1,58,58,58,43907,1,1,461,461,1413,14,44255,61,62.61,-107.39,1,170,0,0,2992C831-2F7B-474B-9FD2-58D6936BB1E5,62.61,-107.39,0,0,0,0,0,0,0,0,0,0,0,62.61,FALSE,0,0,0,0
1763,84,44335.93638,4969,437,3,14,39,6432,1,87,87,87,44305,1,1,437,437,147,3,44335,84,132.39,40.89,0.61,91.5,0,0,D87CAD87-13C1-4076-85BC-3C49DE9192BD,132.39,40.89,0,0,0,0,0,0,0,0,0,0,0,132.39,FALSE,0,0,0,0
1764,84,44335.93638,4970,437,3,14,39,7160,1,87,87,87,44315,1,1,437,437,147,3,44335,84,190.99,58.99,0.88,132,0,0,9FF57104-300D-4E1C-A6B5-5D4584087BA6,190.99,58.99,0,0,0,0,0,0,0,0,0,0,0,190.99,FALSE,0,0,0,0
1765,84,44335.93867,5036,458,10,18,39,6038,1,87,87,87,44270,1,1,458,458,147,10,44335,84,254.7,-6.3,1.74,261,0,0,3F7039C0-2E7A-40B6-B68D-ACEE762B530A,254.7,-6.3,0,0,0,0,0,0,0,0,0,0,0,254.7,FALSE,0,0,0,0
1766,84,44335.93638,4653,437,3,14,39,6575,1,84,84,84,44271,1,1,437,437,147,3,44335,84,54.26,16.76,0.25,37.5,0,0,0214239E-A04D-43AA-A3DA-DA8333D58785,54.26,16.76,0,0,0,0,0,0,0,0,0,0,0,54.26,FALSE,0,0,0,0
1767,84,44335.93867,4738,458,10,18,39,9483,1,84,84,84,44277,1,1,458,458,147,10,44335,84,36.59,-0.91,0.25,37.5,0,0,D7BB51ED-5832-4BF7-B245-B41F4158D4FC,36.59,-0.91,0,0,0,0,0,0,0,0,0,0,0,36.59,FALSE,0,0,0,0
1768,84,44335.93867,5046,458,10,18,39,8733,1,87,87,87,44278,1,1,458,458,147,10,44335,84,786.05,-19.45,5.37,805.5,0,0,26925F72-57FB-44BD-BE37-610E44647619,786.05,-19.45,0,0,0,0,0,0,0,0,0,0,0,786.05,FALSE,0,0,0,0
1769,84,44335.93867,4742,458,10,18,39,4566,1,84,84,84,44271,1,1,458,458,147,10,44335,84,36.59,-0.91,0.25,37.5,0,0,46BD07F3-B9F8-4E79-AA6A-DF30E796B87B,36.59,-0.91,0,0,0,0,0,0,0,0,0,0,0,36.59,FALSE,0,0,0,0
1770,84,44335.93638,4972,437,3,14,39,5349,1,87,87,87,44278,1,1,437,437,147,3,44335,84,75.96,23.46,0.35,52.5,0,0,C66C3FDA-BAC0-4BE6-BB30-DF6EF0E28764,75.96,23.46,0,0,0,0,0,0,0,0,0,0,0,75.96,FALSE,0,0,0,0
1771,84,44335.93867,3880,458,10,18,39,6193,1,87,87,87,44286,1,1,458,458,147,10,44335,84,210.78,-5.22,1.44,216,0,0,36B9C83D-6388-44E9-8304-894AA3518CF8,210.78,-5.22,0,0,0,0,0,0,0,0,0,0,0,210.78,FALSE,0,0,0,0
1772,84,44677.14319,4018,506,16,23,39,2491,1,38,38,38,44588,1,1,506,506,147,16,44676,61,113.63,-82.37,1.96,196,0,0,243A2230-0C3A-4007-A62C-8C513CCFE35B,113.63,-82.37,0,0,0,0,0,0,0,0,0,0,0,113.63,FALSE,0,0,0,0
1773,84,44677.14319,3804,506,16,23,39,4963,1,84,84,84,44588,1,1,506,506,147,16,44676,61,10.15,-7.35,0.1,17.5,0,0,3A2B4D7C-E864-4E40-9184-A614CB6A1E59,10.15,-7.35,0,0,0,0,0,0,0,0,0,0,0,10.15,FALSE,0,0,0,0
1774,84,44335.93867,5047,458,10,18,39,5003,1,87,87,87,44292,1,1,458,458,147,10,44335,84,128.81,-3.19,0.88,132,0,0,7996D347-EE60-4F69-B693-D4B0F29EA1CF,128.81,-3.19,0,0,0,0,0,0,0,0,0,0,0,128.81,FALSE,0,0,0,0
1775,84,44335.93867,3882,458,10,18,39,8459,1,87,87,87,44295,1,1,458,458,147,10,44335,84,143.45,-3.55,0.98,147,0,0,0C2E0E98-76EE-4850-AE42-21A2AF435E0D,143.45,-3.55,0,0,0,0,0,0,0,0,0,0,0,143.45,FALSE,0,0,0,0
1776,84,44335.93867,3881,458,10,18,39,5564,1,87,87,87,44293,1,1,458,458,147,10,44335,84,76.12,-1.88,0.52,78,0,0,AD0D1C77-C1BB-42B3-B614-4BCD289BE293,76.12,-1.88,0,0,0,0,0,0,0,0,0,0,0,76.12,FALSE,0,0,0,0
1777,84,44335.93638,4654,437,3,14,39,9177,1,84,84,84,44301,1,1,437,437,147,3,44335,84,32.55,10.05,0.15,22.5,0,0,0FE782AD-22CB-4B4B-8E53-DA7890374FAE,32.55,10.05,0,0,0,0,0,0,0,0,0,0,0,32.55,FALSE,0,0,0,0
1778,84,44677.11233,3797,517,19,10,39,4268,1,84,84,84,44627,1,1,517,517,147,19,44676,61,37.61,1.61,0.2,36,0,0,B4C7DEAB-AAE7-4368-B3AA-7A5A40240760,37.61,1.61,0,0,0,0,0,0,0,0,0,0,0,37.61,FALSE,0,0,0,0
1779,84,44677.11233,4706,517,19,10,39,7060,1,84,84,84,44588,1,1,517,517,147,19,44676,61,45.7,1.95,0.25,43.75,0,0,4FBC24A6-C8DC-4C63-8172-8357A88BB664,45.7,1.95,0,0,0,0,0,0,0,0,0,0,0,45.7,FALSE,0,0,0,0
1780,84,44335.93867,4729,458,10,18,39,4131,1,84,84,84,44301,1,1,458,458,147,10,44335,84,21.96,-0.54,0.15,22.5,0,0,AB7D8658-3B51-468E-819F-EF579D5CF6BF,21.96,-0.54,0,0,0,0,0,0,0,0,0,0,0,21.96,FALSE,0,0,0,0
1781,84,44677.11233,3878,517,19,10,39,7434,1,87,87,87,44589,1,1,517,517,147,19,44676,61,11.33,0.48,0.07,10.85,0,0,AF6016C3-9DCD-40DE-8F9B-A0351DB57884,11.33,0.48,0,0,0,0,0,0,0,0,0,0,0,11.33,FALSE,0,0,0,0
1782,84,44335.93638,4968,437,3,14,39,8337,1,87,87,87,44300,1,1,437,437,147,3,44335,84,75.96,23.46,0.35,52.5,0,0,A225F879-744F-4C49-B255-7E0D05150DEC,75.96,23.46,0,0,0,0,0,0,0,0,0,0,0,75.96,FALSE,0,0,0,0
1783,84,44677.11233,4987,517,19,10,39,9798,1,87,87,87,44592,1,1,517,517,147,19,44676,61,301.16,12.86,1.86,288.3,0,0,50284396-8D22-4805-9ED1-CB73F1DBDE55,301.16,12.86,0,0,0,0,0,0,0,0,0,0,0,301.16,FALSE,0,0,0,0
1784,84,44677.11233,5146,517,19,10,39,7194,1,129,129,129,44592,1,1,517,517,147,19,44676,61,835.68,35.68,8,800,0,0,43493659-8BA6-445F-9E4E-3579761F203C,835.68,35.68,0,0,0,0,0,0,0,0,0,0,0,835.68,FALSE,0,0,0,0
1785,84,44677.11233,4704,517,19,10,39,6106,1,84,84,84,44593,1,1,517,517,147,19,44676,61,235.04,10.04,1.25,225,0,0,40CF72C6-F250-4443-AE02-C43594BAC715,235.04,10.04,0,0,0,0,0,0,0,0,0,0,0,235.04,FALSE,0,0,0,0
1786,84,44677.14319,848,506,16,23,39,8089,1,37,37,37,44594,1,1,506,506,147,16,44676,61,57.97,-42.03,1,100,0,0,D9FF74BB-14BE-4C64-AA8A-B56F78E803F1,57.97,-42.03,0,0,0,0,0,0,0,0,0,0,0,57.97,FALSE,0,0,0,0
1787,84,44677.11233,4009,517,19,10,39,5515,1,129,129,129,44593,1,1,517,517,147,19,44676,61,104.46,4.46,1,100,0,0,88D88799-D080-4599-A35B-96EE0405DBA8,104.46,4.46,0,0,0,0,0,0,0,0,0,0,0,104.46,FALSE,0,0,0,0
1788,84,44677.14319,704,506,16,23,39,5941,1,122,122,122,44595,1,1,506,506,147,16,44676,61,7.04,-5.11,0.09,12.15,0,0,E9DA1E3A-CAD3-4A37-B158-F2C9C6810C7B,7.04,-5.11,0,0,0,0,0,0,0,0,0,0,0,7.04,FALSE,0,0,0,0
1789,84,44677.14319,3910,506,16,23,39,6105,1,120,120,120,44601,1,1,506,506,147,16,44676,61,134.79,-97.71,1.5,232.5,0,0,95665E5F-B678-455F-B4C5-B25C2BE2B904,134.79,-97.71,0,0,0,0,0,0,0,0,0,0,0,134.79,FALSE,0,0,0,0
1790,84,44677.14319,705,506,16,23,39,4263,1,122,122,122,44596,1,1,506,506,147,16,44676,61,165.14,-119.71,2.11,284.85,0,0,912BEC65-D1A5-4681-86D6-6191E557854C,165.14,-119.71,0,0,0,0,0,0,0,0,0,0,0,165.14,FALSE,0,0,0,0
1791,84,44677.14319,700,506,16,23,39,6665,1,122,122,122,44601,1,1,506,506,147,16,44676,61,32.87,-23.83,0.42,56.7,0,0,A7BB2CB6-D1C2-4D4C-99B3-8DE47945FD33,32.87,-23.83,0,0,0,0,0,0,0,0,0,0,0,32.87,FALSE,0,0,0,0
1792,84,44677.14319,837,506,16,23,39,7894,1,122,122,129,44597,1,1,506,506,147,16,44676,61,117.4,-85.1,1.5,202.5,0,0,4BB06320-5BAF-4864-9A38-D4E42AF87EF1,117.4,-85.1,0,0,0,0,0,0,0,0,0,0,0,117.4,FALSE,0,0,0,0
1793,84,44677.14319,706,506,16,23,39,9081,1,122,122,122,44600,1,1,506,506,147,16,44676,61,172.97,-125.38,2.21,298.35,0,0,10C93B32-F3CC-4A16-A7E4-9CCBE239F019,172.97,-125.38,0,0,0,0,0,0,0,0,0,0,0,172.97,FALSE,0,0,0,0
1794,84,44677.14319,2205,506,16,23,39,3554,1,128,128,128,44601,1,1,506,506,147,16,44676,61,202.91,-147.09,3.5,350,0,0,4D100335-CB1B-4438-9712-B522D74DE889,202.91,-147.09,0,0,0,0,0,0,0,0,0,0,0,202.91,FALSE,0,0,0,0
1795,84,44677.14319,701,506,16,23,39,9344,1,122,122,122,44606,1,1,506,506,147,16,44676,61,28.96,-20.99,0.37,49.95,0,0,7CF5D142-8901-4652-A586-818AF544F574,28.96,-20.99,0,0,0,0,0,0,0,0,0,0,0,28.96,FALSE,0,0,0,0
1796,84,44677.14319,702,506,16,23,39,4968,1,122,122,122,44607,1,1,506,506,147,16,44676,61,158.1,-114.6,2.02,272.7,0,0,9371465C-4CA4-4439-A2D6-EBDD0F76CEB8,158.1,-114.6,0,0,0,0,0,0,0,0,0,0,0,158.1,FALSE,0,0,0,0
1797,84,44677.14319,703,506,16,23,39,5895,1,122,122,122,44608,1,1,506,506,147,16,44676,61,156.53,-113.47,2,270,0,0,15D00E35-3A03-4574-A3C6-67C7532EA9C7,156.53,-113.47,0,0,0,0,0,0,0,0,0,0,0,156.53,FALSE,0,0,0,0
1798,84,44677.14319,4001,506,16,23,39,2394,1,33,33,33,44607,1,1,506,506,147,16,44676,61,20.87,-15.13,0.3,36,0,0,2FA0A792-D975-46B9-95CF-66B544918AB6,20.87,-15.13,0,0,0,0,0,0,0,0,0,0,0,20.87,FALSE,0,0,0,0
1799,84,44677.14319,3904,506,16,23,39,6870,1,120,120,120,44607,1,1,506,506,147,16,44676,61,22.46,-16.29,0.25,38.75,0,0,F6F1E029-B422-4731-9CAA-9A8963604CA2,22.46,-16.29,0,0,0,0,0,0,0,0,0,0,0,22.46,FALSE,0,0,0,0
1800,61,44887.66553,3813,520,24,11,39,5357,1,84,84,84,44698,1,1,520,520,147,24,44865,61,41.67,14.67,0.15,27,0,0,6163B8E0-B079-4D18-8722-4FA81CC48D3B,41.67,14.67,0,0,0,0,0,0,0,0,0,0,0,41.67,FALSE,0,0,0,0
1801,61,44887.66553,699,520,24,11,39,6808,1,122,122,122,44733,1,1,520,520,147,24,44865,61,747.97,263.32,3.59,484.65,0,0,0A61A27A-9C7F-45CB-9277-772A9672D440,747.97,263.32,0,0,0,0,0,0,0,0,0,0,0,747.97,FALSE,0,0,0,0
1802,94,44341.84588,5098,456,8,64,39,5934,1,88,88,88,44258,1,1,456,456,147,8,44341,61,9.7,-5.3,0.1,15,0,0,F5CAA058-CF36-4D7A-BA74-4F2D6E294260,9.7,-5.3,0,0,0,0,0,0,0,0,0,0,0,9.7,FALSE,0,0,0,0
1803,94,44341.84588,5094,456,8,64,39,5055,1,88,88,88,44259,1,1,456,456,147,8,44341,61,19.41,-10.59,0.2,30,0,0,658CE2F0-939F-4122-B884-B85B6A70452A,19.41,-10.59,0,0,0,0,0,0,0,0,0,0,0,19.41,FALSE,0,0,0,0
1804,94,44341.84588,3740,456,8,64,39,8154,1,59,59,59,44257,1,1,456,456,147,8,44341,61,24.26,-13.24,0.25,37.5,0,0,17C463E5-E8B3-47E4-B268-991CF52DC9F9,24.26,-13.24,0,0,0,0,0,0,0,0,0,0,0,24.26,FALSE,0,0,0,0
1805,94,44341.84588,5095,456,8,64,39,9549,1,88,88,88,44263,1,1,456,456,147,8,44341,61,24.26,-13.24,0.25,37.5,0,0,15AF14E9-6B0F-4784-82F8-E1293430CC9B,24.26,-13.24,0,0,0,0,0,0,0,0,0,0,0,24.26,FALSE,0,0,0,0
1806,94,44341.83383,1823,453,11,63,39,4693,1,26,26,26,44233,1,1,453,453,147,11,44341,61,81.43,-40.57,1.22,122,0,0,01AE5FF1-EEA0-4ED6-895E-EC8E87B3CCDF,81.43,-40.57,0,0,0,0,0,0,0,0,0,0,0,81.43,FALSE,0,0,0,0
1807,94,44341.83383,1822,453,11,63,39,5154,1,26,26,26,44232,1,1,453,453,147,11,44341,61,9.34,-4.66,0.14,14,0,0,B898F711-3D97-42BF-831B-115C2112F80A,9.34,-4.66,0,0,0,0,0,0,0,0,0,0,0,9.34,FALSE,0,0,0,0
1808,94,44341.83383,3741,453,11,63,39,3943,1,59,59,59,44237,1,1,453,453,147,11,44341,61,75.08,-37.42,0.75,112.5,0,0,57DEE016-AFCB-4898-AE78-7BE57A570292,75.08,-37.42,0,0,0,0,0,0,0,0,0,0,0,75.08,FALSE,0,0,0,0
1809,94,44341.83383,1825,453,11,63,39,8452,1,26,26,26,44237,1,1,453,453,147,11,44341,61,168.19,-83.81,2.52,252,0,0,1D4FBB5F-279A-4F8E-9A4C-FF121EB13656,168.19,-83.81,0,0,0,0,0,0,0,0,0,0,0,168.19,FALSE,0,0,0,0
1810,94,44341.83383,1824,453,11,63,39,5424,1,26,26,26,44236,1,1,453,453,147,11,44341,61,159.52,-79.48,2.39,239,0,0,F76DF206-C259-4AB5-A87B-1AAC313B618E,159.52,-79.48,0,0,0,0,0,0,0,0,0,0,0,159.52,FALSE,0,0,0,0
1811,94,44341.83383,1821,453,11,63,39,5102,1,26,26,26,44244,1,1,453,453,147,11,44341,61,60.07,-29.93,0.9,90,0,0,C2148223-BD93-4561-A7C2-FBDFD36EEA04,60.07,-29.93,0,0,0,0,0,0,0,0,0,0,0,60.07,FALSE,0,0,0,0
1812,94,44341.83383,5100,453,11,63,39,2646,1,26,26,26,44246,1,1,453,453,147,11,44341,61,32.04,-15.96,0.48,48,0,0,AE596F9D-5DD2-4542-8E73-909D32AF6D12,32.04,-15.96,0,0,0,0,0,0,0,0,0,0,0,32.04,FALSE,0,0,0,0
1813,94,44341.83383,5099,453,11,63,39,7986,1,26,26,26,44245,1,1,453,453,147,11,44341,61,42.71,-21.29,0.64,64,0,0,18F83EF5-3543-45C3-BB35-F7ECF247D110,42.71,-21.29,0,0,0,0,0,0,0,0,0,0,0,42.71,FALSE,0,0,0,0
1814,94,44341.84588,5096,456,8,64,39,3689,1,88,88,88,44256,1,1,456,456,147,8,44341,61,95.08,-51.92,0.98,147,0,0,F4711E44-2CB8-4D45-B2EF-1348B176C8BF,95.08,-51.92,0,0,0,0,0,0,0,0,0,0,0,95.08,FALSE,0,0,0,0
1815,94,44341.84588,5097,456,8,64,39,5144,1,88,88,88,44257,1,1,456,456,147,8,44341,61,305.63,-166.87,3.15,472.5,0,0,CDD0A900-C293-43B0-B097-4E269DA2B87D,305.63,-166.87,0,0,0,0,0,0,0,0,0,0,0,305.63,FALSE,0,0,0,0
1816,57,44307.77089,3179,500,23,84,39,9241,1,57,57,57,44209,1,1,500,500,317,23,44307,57,169.48,-10.52,1,180,0,0,3584939D-6DDB-4248-9587-DE37C8DEB49F,169.48,-10.52,0,0,0,0,0,0,0,0,0,0,0,169.48,FALSE,0,0,0,0
1817,57,44307.77089,3181,500,23,84,39,5225,1,57,57,57,44235,1,1,500,500,317,23,44307,57,127.11,-7.89,0.75,135,0,0,AA74A378-E294-4213-9026-A57C059DBF72,127.11,-7.89,0,0,0,0,0,0,0,0,0,0,0,127.11,FALSE,0,0,0,0
1819,57,44307.77089,1621,500,23,84,39,4986,1,80,80,80,44250,1,1,500,500,317,23,44307,57,320.13,-19.87,2,340,0,0,BDE5473B-010F-479B-A5A7-87AF229C2705,320.13,-19.87,0,0,0,0,0,0,0,0,0,0,0,320.13,FALSE,0,0,0,0
1820,57,44307.77089,1623,500,23,84,39,8269,1,80,80,80,44252,1,1,500,500,317,23,44307,57,200.08,-12.42,1.25,212.5,0,0,66296032-1584-4F48-B0D8-AE1897634B6E,200.08,-12.42,0,0,0,0,0,0,0,0,0,0,0,200.08,FALSE,0,0,0,0
1821,57,44307.77089,1622,500,23,84,39,8312,1,80,80,80,44251,1,1,500,500,317,23,44307,57,1360.54,-84.46,8.5,1445,0,0,CD6C344E-5B8D-41B4-96AD-6ED48E0A445C,1360.54,-84.46,0,0,0,0,0,0,0,0,0,0,0,1360.54,FALSE,0,0,0,0
